id	name	prior	degree	curv_mean	curv_std
ENSG00000110075	PPP6R3	False	117.0	-459.44444444444446	473.3253600708817
ENSG00000110076	NRXN2	False	4.0	-116.0	93.40770846134703
ENSG00000110077		False	1.0	-66.0	0.0
ENSG00000110079		False	35.0	-189.5142857142857	200.9588972087251
ENSG00000110080	ST3GAL4	False	53.0	-233.16981132075472	355.7317059749011
ENSG00000110090	CPT1A	False	127.0	-445.9527559055118	423.17941427441076
ENSG00000110092	CCND1	True	231.0	-435.17316017316017	293.2041756699128
ENSG00000110104	CCDC86	False	94.0	-466.77659574468083	446.0313211560829
ENSG00000110107	PRPF19	False	269.0	-524.5613382899628	372.6698821117065
ENSG00000110108		False	73.0	-481.972602739726	509.14698936911805
ENSG00000110148	CCKBR	False	14.0	-85.07142857142857	46.50724104252751
ENSG00000110169	HPX	False	56.0	-188.80357142857142	191.7097340515135
ENSG00000110171	TRIM3	False	50.0	-349.0	439.7489283670854
ENSG00000110195	FOLR1	False	19.0	-446.63157894736844	431.0284165166786
ENSG00000110200	ANAPC15	False	109.0	-236.05504587155963	272.1946428118243
ENSG00000110203	FOLR3	False	5.0	-185.8	148.75536965098098
ENSG00000110218	PANX1	False	237.0	-362.23628691983123	192.4383924423375
ENSG00000110237	ARHGEF17	False	35.0	-541.9428571428572	599.5848536568398
ENSG00000110243	APOA5	False	16.0	-98.1875	60.76925492179413
ENSG00000110244	APOA4	False	17.0	-292.29411764705884	480.95686057078325
ENSG00000110245	APOC3	False	31.0	-159.90322580645162	215.7099837429143
ENSG00000110274	CEP164	False	111.0	-316.2882882882883	303.72173096904976
ENSG00000110315		False	10.0	-260.7	501.51351925945124
ENSG00000110318		False	78.0	-228.47435897435898	151.74901041868648
ENSG00000110321	EIF4G2	False	88.0	-572.4545454545455	512.8626413017186
ENSG00000110324	IL10RA	False	19.0	-88.6842105263158	89.65081537867317
ENSG00000110328	GALNT18	False	51.0	-177.45098039215685	220.43845023537995
ENSG00000110330	BIRC2	False	194.0	-340.0257731958763	241.04487830352448
ENSG00000110344	UBE4A	False	77.0	-366.1168831168831	482.660725508847
ENSG00000110367	DDX6	True	253.0	-491.45454545454544	364.015412126877
ENSG00000110375		False	132.0	-209.45454545454547	94.10248794221438
ENSG00000110395	CBL	True	267.0	-428.99625468164794	294.9669758462889
ENSG00000110400	NECTIN1	False	13.0	-311.15384615384613	292.4419327382252
ENSG00000110422	HIPK3	False	30.0	-493.56666666666666	665.7259537944691
ENSG00000110427		False	4.0	-417.75	123.1368649105539
ENSG00000110429	FBXO3	False	50.0	-436.02	506.47434248933087
ENSG00000110435	PDHX	False	70.0	-346.5571428571429	354.4774679808612
ENSG00000110436	SLC1A2	False	9.0	-306.1111111111111	157.8272222994672
ENSG00000110442	COMMD9	False	26.0	-163.92307692307693	296.5021627988213
ENSG00000110446		False	204.0	-370.5833333333333	175.22145068753926
ENSG00000110448	CD5	False	15.0	-169.66666666666666	140.53785571471087
ENSG00000110455	ACCS	False	9.0	-474.77777777777777	379.89992184427194
ENSG00000110484		False	205.0	-270.4780487804878	96.00109631537401
ENSG00000110492	MDK	False	53.0	-279.0188679245283	350.7172968154135
ENSG00000110497	AMBRA1	False	197.0	-392.0862944162437	316.88790899621677
ENSG00000110514	MADD	False	61.0	-365.8196721311475	518.7393770019311
ENSG00000110583	NAA40	False	899.0	-958.7708565072303	104.05435601670752
ENSG00000110619	CARS1	True	57.0	-417.8421052631579	562.8191504576614
ENSG00000110628	SLC22A18	False	41.0	-161.85365853658536	196.34347219090571
ENSG00000110651	CD81	False	249.0	-414.5421686746988	216.77139705977967
ENSG00000110660		False	58.0	-340.7413793103448	445.20532110805357
ENSG00000110675		False	11.0	-131.72727272727272	83.9589628212291
ENSG00000110680	CALCA	False	13.0	-91.3076923076923	45.885115091740246
ENSG00000110693	SOX6	False	13.0	-307.0769230769231	301.6249483505229
ENSG00000110697	PITPNM1	False	9.0	-714.7777777777778	700.6672657431276
ENSG00000110700	RPS13	False	299.0	-428.53177257525084	323.8729283834438
ENSG00000110711	AIP	False	76.0	-331.07894736842104	402.2592370192548
ENSG00000110713	NUP98	True	133.0	-494.5563909774436	469.3843418286258
ENSG00000110717	NDUFS8	False	207.0	-346.0289855072464	367.14762807670763
ENSG00000110719	TCIRG1	False	66.0	-213.53030303030303	194.56098363868753
ENSG00000110721	CHKA	False	6.0	-417.0	728.483127235399
ENSG00000110723	EXPH5	False	36.0	-334.1666666666667	545.4372608793384
ENSG00000110756	HPS5	False	29.0	-380.2758620689655	567.894714413455
ENSG00000110768	GTF2H1	False	71.0	-331.46478873239437	476.9545356130464
ENSG00000110777	POU2AF1	True	46.0	-138.8913043478261	78.47880585141375
ENSG00000110786	PTPN5	False	73.0	-228.013698630137	192.93944632794467
ENSG00000110799	VWF	False	22.0	-307.8181818181818	324.4475915605192
ENSG00000110801	PSMD9	False	108.0	-323.25	369.7589836887246
ENSG00000110811	P3H3	False	74.0	-246.28378378378378	292.8012664400997
ENSG00000110841	PPFIBP1	True	116.0	-493.26724137931035	449.3284521287184
ENSG00000110844	PRPF40B	True	13.0	-350.46153846153845	417.02160345895663
ENSG00000110848	CD69	False	20.0	-86.2	63.9183854614617
ENSG00000110851	PRDM4	False	14.0	-225.28571428571428	303.57805034794796
ENSG00000110871	COQ5	False	78.0	-290.1923076923077	340.5965753208855
ENSG00000110876	SELPLG	False	7.0	-101.14285714285714	96.59107999548343
ENSG00000110880	CORO1C	False	239.0	-470.22175732217573	337.8552291213066
ENSG00000110881	ASIC1	False	45.0	-239.11111111111111	285.08838568823006
ENSG00000110887	DAO	False	11.0	-193.72727272727272	305.93555200968564
ENSG00000110888		False	11.0	-307.27272727272725	225.8068727954331
ENSG00000110900		False	12.0	-345.3333333333333	698.9449588884345
ENSG00000110906	KCTD10	False	156.0	-365.13461538461536	268.6369460848138
ENSG00000110911	SLC11A2	False	19.0	-261.2105263157895	202.3315619023099
ENSG00000110917	MLEC	False	62.0	-548.2741935483871	614.0287155561826
ENSG00000110921	MVK	False	32.0	-303.96875	422.4133405486118
ENSG00000110925		False	4.0	-632.75	350.72879479734763
ENSG00000110931	CAMKK2	False	51.0	-324.7450980392157	399.8541814181007
ENSG00000110934		False	8.0	-143.125	75.75525971838523
ENSG00000110944	IL23A	False	7.0	-67.85714285714286	56.268307678297845
ENSG00000110955	ATP5F1B	False	423.0	-591.5248226950355	304.8931273803766
ENSG00000110958	PTGES3	False	294.0	-458.34013605442175	320.8384741335354
ENSG00000111012	CYP27B1	False	2.0	-495.0	423.0
ENSG00000111046	MYF6	False	13.0	-145.15384615384616	98.57043257242404
ENSG00000111049	MYF5	False	27.0	-121.96296296296296	95.0533890842722
ENSG00000111052	LIN7A	False	42.0	-221.4047619047619	359.152577970754
ENSG00000111057	KRT18	False	264.0	-460.42424242424244	303.3478381783137
ENSG00000111058	ACSS3	False	3.0	-563.0	399.95583089469596
ENSG00000111077	TNS2	False	215.0	-339.4139534883721	183.58770995674146
ENSG00000111087	GLI1	True	107.0	-339.9252336448598	293.7554040364982
ENSG00000111110		False	97.0	-187.8556701030928	356.4916965152832
ENSG00000111142	METAP2	False	84.0	-371.6547619047619	467.18145485778706
ENSG00000111144	LTA4H	False	31.0	-472.0967741935484	510.7884705066251
ENSG00000111145		False	10.0	-648.4	737.4129372339489
ENSG00000111181		False	3.0	-233.33333333333334	67.03896047987486
ENSG00000111186	WNT5B	False	3.0	-101.33333333333333	46.420780787152744
ENSG00000111196	MAGOHB	False	99.0	-400.6363636363636	364.4419133039385
ENSG00000111199	TRPV4	False	12.0	-261.0833333333333	153.7598009522934
ENSG00000111203	ITFG2	False	22.0	-160.5	448.76747876823697
ENSG00000111206	FOXM1	False	82.0	-342.6219512195122	329.08430383465435
ENSG00000111215		False	46.0	-130.06521739130434	99.76328552125887
ENSG00000111218	PRMT8	False	77.0	-318.61038961038963	344.30970488655845
ENSG00000111224	PARP11	False	15.0	-162.73333333333332	180.45515293895662
ENSG00000111229	ARPC3	False	101.0	-425.86138613861385	465.0154054661533
ENSG00000111231	GPN3	False	88.0	-269.77272727272725	297.841581109852
ENSG00000111237	VPS29	False	76.0	-211.6315789473684	269.93677827581774
ENSG00000111241	FGF6	False	4.0	-119.25	68.35705888933491
ENSG00000111245	MYL2	False	19.0	-167.6315789473684	196.8342103679925
ENSG00000111247	RAD51AP1	False	24.0	-273.125	407.1635945272285
ENSG00000111249		False	7.0	-131.71428571428572	112.08888601171367
ENSG00000111252	SH2B3	True	16.0	-419.125	447.7973697723112
ENSG00000111254	AKAP3	False	7.0	-59.0	58.79990281818986
ENSG00000111261		False	94.0	-188.7659574468085	85.48204060875294
ENSG00000111262	KCNA1	False	19.0	-98.21052631578948	72.49434021274273
ENSG00000111266	DUSP16	False	223.0	-335.26008968609864	195.58328212230177
ENSG00000111269	CREBL2	False	9.0	-463.55555555555554	581.8799248243406
ENSG00000111271		False	76.0	-246.75	290.22487311339154
ENSG00000111275	ALDH2	True	90.0	-383.0777777777778	404.09636440878194
ENSG00000111276	CDKN1B	True	105.0	-369.18095238095236	315.62514779862283
ENSG00000111291		False	69.0	-152.5072463768116	75.54068357531757
ENSG00000111300	NAA25	False	37.0	-435.3243243243243	595.4993840763854
ENSG00000111305		False	8.0	-131.75	173.5019812566992
ENSG00000111319	SCNN1A	False	60.0	-232.58333333333334	234.97370715796174
ENSG00000111321	LTBR	False	79.0	-285.8101265822785	342.95809523515516
ENSG00000111325		False	5.0	-445.4	329.13073390371795
ENSG00000111328	CDK2AP1	False	100.0	-291.11	413.2116865481904
ENSG00000111331	OAS3	False	46.0	-419.45652173913044	556.3423526274375
ENSG00000111335	OAS2	False	10.0	-422.7	713.2898499207738
ENSG00000111341	MGP	False	3.0	-36.666666666666664	26.849374087469695
ENSG00000111344	RASAL1	False	5.0	-73.4	31.689745975630668
ENSG00000111348	ARHGDIB	False	24.0	-319.2916666666667	483.85814718491844
ENSG00000111358	GTF2H3	False	34.0	-299.55882352941177	554.9856485254408
ENSG00000111364	DDX55	False	114.0	-438.7719298245614	442.8158707097298
ENSG00000111371	SLC38A1	False	84.0	-384.70238095238096	316.52212665309474
ENSG00000111405		False	21.0	-188.66666666666666	116.05390099651082
ENSG00000111424	VDR	False	111.0	-266.4234234234234	263.3835811182895
ENSG00000111432	FZD10	False	55.0	-209.38181818181818	275.846630042466
ENSG00000111445	RFC5	False	151.0	-528.4304635761589	445.276839401885
ENSG00000111450	STX2	False	65.0	-247.07692307692307	320.0103511639444
ENSG00000111452		False	2.0	-862.0	783.0
ENSG00000111481	COPZ1	False	57.0	-516.7543859649123	651.405370884832
ENSG00000111490		False	20.0	-679.15	819.2065841410212
ENSG00000111536	IL26	False	5.0	-465.8	789.4452229255681
ENSG00000111537	IFNG	False	18.0	-174.83333333333334	147.28062782774023
ENSG00000111540	RAB5B	False	87.0	-383.88505747126436	424.4277398196835
ENSG00000111554		False	7.0	-342.0	516.036266721079
ENSG00000111581	NUP107	False	149.0	-461.81208053691273	450.7241506601226
ENSG00000111596	CNOT2	False	145.0	-279.13793103448273	289.5914511190491
ENSG00000111602	TIMELESS	False	56.0	-411.94642857142856	560.4664645136119
ENSG00000111605	CPSF6	False	195.0	-466.55897435897435	359.2197818191951
ENSG00000111640	GAPDH	False	319.0	-568.128526645768	351.0641133668713
ENSG00000111641	NOP2	False	293.0	-437.2184300341297	332.98354467679263
ENSG00000111642	CHD4	True	716.0	-730.2555865921788	185.7257553057028
ENSG00000111644		False	19.0	-137.8421052631579	74.97807620469693
ENSG00000111647		False	42.0	-330.04761904761904	343.4269141338138
ENSG00000111652	COPS7A	False	106.0	-302.0377358490566	393.76010138652975
ENSG00000111653	ING4	False	61.0	-303.9344262295082	378.1473331072774
ENSG00000111664	GNB3	False	39.0	-270.38461538461536	375.6656052166618
ENSG00000111665	CDCA3	False	112.0	-398.5625	248.33110030655502
ENSG00000111666	CHPT1	False	53.0	-236.18867924528303	312.7723300387652
ENSG00000111667	USP5	False	116.0	-458.5603448275862	484.34164859673007
ENSG00000111669	TPI1	False	186.0	-439.6182795698925	390.568429824448
ENSG00000111670	GNPTAB	False	35.0	-300.8285714285714	531.9119951761239
ENSG00000111671	SPSB2	False	47.0	-210.82978723404256	289.42741118761234
ENSG00000111674	ENO2	False	107.0	-293.25233644859816	273.9970698205401
ENSG00000111676	ATN1	False	150.0	-299.02	268.6045536968178
ENSG00000111678	C12orf57	False	30.0	-416.6333333333333	629.5266731618465
ENSG00000111679	PTPN6	True	187.0	-324.5080213903743	205.42605703493246
ENSG00000111684	LPCAT3	False	55.0	-286.6545454545454	521.8642532718401
ENSG00000111696		False	18.0	-385.0	448.6176298116
ENSG00000111700		False	8.0	-120.875	98.0566641029563
ENSG00000111701	APOBEC1	False	10.0	-219.4	170.11478477780818
ENSG00000111707	SUDS3	False	88.0	-211.13636363636363	260.26652343922467
ENSG00000111711		False	176.0	-336.33522727272725	263.70279868019327
ENSG00000111713	GYS2	False	9.0	-423.8888888888889	511.1823863346286
ENSG00000111716	LDHB	False	205.0	-485.7121951219512	384.90069685133705
ENSG00000111725	PRKAB1	False	73.0	-263.8493150684931	423.8411653655588
ENSG00000111726	CMAS	False	64.0	-474.359375	510.3352870658753
ENSG00000111727	HCFC2	False	78.0	-305.1666666666667	460.1361676015511
ENSG00000111728	ST8SIA1	False	19.0	-115.94736842105263	44.78894798380338
ENSG00000111729		False	95.0	-198.53684210526316	185.94627467016358
ENSG00000111731	C2CD5	False	56.0	-434.73214285714283	518.4112574240452
ENSG00000111732	AICDA	False	48.0	-314.125	367.1133240681048
ENSG00000111737	RAB35	False	491.0	-578.480651731161	169.6646780745282
ENSG00000111752	PHC1	False	54.0	-255.33333333333334	317.8107985951763
ENSG00000111775	COX6A1	False	40.0	-321.9	474.2893526108297
ENSG00000111783		False	3.0	-12.666666666666666	15.923427883328248
ENSG00000111785	RIC8B	False	37.0	-282.6756756756757	540.4776193108229
ENSG00000111786	SRSF9	False	138.0	-521.0434782608696	415.23563887364037
ENSG00000111790	FGFR1OP2	False	82.0	-242.9268292682927	256.55383975848906
ENSG00000111799	COL12A1	False	33.0	-222.0909090909091	471.55181364051435
ENSG00000111801	BTN3A3	False	21.0	-226.8095238095238	188.16421881598635
ENSG00000111802	TDP2	False	52.0	-299.1923076923077	322.3987043339551
ENSG00000111817	DSE	False	27.0	-245.0	496.4023159285815
ENSG00000111832	RWDD1	False	12.0	-409.5	472.9745412457912
ENSG00000111834		False	2.0	-9.5	4.5
ENSG00000111837		False	15.0	-301.06666666666666	519.0351904147627
ENSG00000111843		False	52.0	-229.8846153846154	258.8375384324599
ENSG00000111845	PAK1IP1	False	86.0	-411.0	361.0089543436271
ENSG00000111846	GCNT2	False	22.0	-281.59090909090907	487.3303582778048
ENSG00000111850		False	14.0	-190.92857142857142	226.81441888082182
ENSG00000111859	NEDD9	False	71.0	-290.0281690140845	385.4189588673525
ENSG00000111860		False	24.0	-327.875	529.6890843142481
ENSG00000111863		False	2.0	-126.0	83.0
ENSG00000111875	ASF1A	False	213.0	-350.36619718309856	266.4651712623382
ENSG00000111877	MCM9	False	42.0	-174.97619047619048	159.59226143299384
ENSG00000111879		False	63.0	-332.87301587301585	419.5605218488497
ENSG00000111880	RNGTT	False	86.0	-392.63953488372096	520.1276657413554
ENSG00000111885	MAN1A1	False	45.0	-231.15555555555557	429.98537213132454
ENSG00000111897		False	55.0	-247.45454545454547	334.48901697864284
ENSG00000111907	TPD52L1	False	30.0	-199.4	231.64406604386255
ENSG00000111911		False	23.0	-277.0	411.8853787370842
ENSG00000111912	NCOA7	False	23.0	-420.5652173913044	414.8320588515787
ENSG00000111913	RIPOR2	False	11.0	-229.8181818181818	194.78604494620532
ENSG00000111961		False	40.0	-307.475	498.66561880181797
ENSG00000111962	UST	False	30.0	-226.4	361.16732964098514
ENSG00000111981	ULBP1	False	9.0	-67.88888888888889	36.960773333794016
ENSG00000112029	FBXO5	False	39.0	-320.84615384615387	314.4502356340909
ENSG00000112031	MTRF1L	False	206.0	-214.40776699029126	143.96911325260643
ENSG00000112033	PPARD	False	101.0	-279.71287128712873	295.835394980788
ENSG00000112038	OPRM1	False	119.0	-229.05042016806723	147.24739650375616
ENSG00000112039	FANCE	True	24.0	-251.70833333333334	401.2722973209367
ENSG00000112041		False	3.0	-122.66666666666667	132.62059501533773
ENSG00000112053	SLC26A8	False	2.0	-647.5	512.5
ENSG00000112062	MAPK14	False	254.0	-400.11417322834643	243.48200542231848
ENSG00000112077	RHAG	False	6.0	-223.66666666666666	317.8619546630616
ENSG00000112078		False	11.0	-699.2727272727273	684.7326075203757
ENSG00000112079	STK38	False	102.0	-461.02941176470586	480.87146087082994
ENSG00000112096	SOD2	False	69.0	-253.56521739130434	366.245244446976
ENSG00000112110	MRPL18	False	162.0	-266.21604938271605	279.40213329195666
ENSG00000112115		False	8.0	-62.25	61.44662317816985
ENSG00000112116	IL17F	False	29.0	-169.51724137931035	239.37211266859074
ENSG00000112118	MCM3	False	205.0	-536.9804878048781	425.25885329079404
ENSG00000112130	RNF8	False	97.0	-308.77319587628864	298.1102510075186
ENSG00000112137	PHACTR1	False	7.0	-483.85714285714283	690.0156165047341
ENSG00000112139	MDGA1	False	3.0	-93.0	31.05908348078975
ENSG00000112144		False	47.0	-326.4468085106383	451.1625082747824
ENSG00000112146	FBXO9	False	7.0	-650.1428571428571	379.15787460838925
ENSG00000112149		False	54.0	-174.96296296296296	205.4579314390682
ENSG00000112159	MDN1	False	116.0	-520.698275862069	471.27642557990544
ENSG00000112164	GLP1R	False	103.0	-194.60194174757282	108.03697136025073
ENSG00000112167		False	18.0	-264.77777777777777	375.6109919636946
ENSG00000112182	BACH2	False	77.0	-188.58441558441558	146.31156496613752
ENSG00000112183	RBM24	False	30.0	-139.5	88.55911396726295
ENSG00000112186	CAP2	False	34.0	-434.1470588235294	591.3999409354116
ENSG00000112195		False	23.0	-121.43478260869566	54.980491470557496
ENSG00000112200	ZNF451	False	58.0	-410.17241379310343	467.9355296711892
ENSG00000112210	RAB23	False	30.0	-424.8333333333333	213.6668876753927
ENSG00000112212		False	51.0	-135.6078431372549	100.71997259561616
ENSG00000112214	FHL5	False	91.0	-171.1098901098901	82.09381534299854
ENSG00000112232	KHDRBS2	False	105.0	-309.46666666666664	248.8638590021868
ENSG00000112234	FBXL4	False	56.0	-245.66071428571428	379.0996512785125
ENSG00000112237	CCNC	True	169.0	-289.2307692307692	289.3840224097307
ENSG00000112242	E2F3	False	47.0	-341.17021276595744	502.8942750506095
ENSG00000112245		False	87.0	-253.183908045977	324.7485863537364
ENSG00000112246	SIM1	False	4.0	-349.75	334.16715502873706
ENSG00000112249	ASCC3	False	104.0	-492.5576923076923	499.2510318721873
ENSG00000112276	BVES	False	12.0	-333.8333333333333	454.74165437336205
ENSG00000112280	COL9A1	False	7.0	-52.142857142857146	23.61856758344751
ENSG00000112282	MED23	False	160.0	-347.45625	368.1083204519255
ENSG00000112290	WASF1	False	62.0	-280.7903225806452	368.2007314170152
ENSG00000112293	GPLD1	False	5.0	-120.2	120.16222368115531
ENSG00000112294	ALDH5A1	False	31.0	-238.6451612903226	231.42650869811735
ENSG00000112297		False	58.0	-328.7413793103448	430.0261243204853
ENSG00000112299	VNN1	False	7.0	-85.0	83.93875318179491
ENSG00000112303	VNN2	False	44.0	-135.54545454545453	109.78003928216363
ENSG00000112304	ACOT13	False	33.0	-272.1515151515151	409.6958310904028
ENSG00000112305	SMAP1	False	35.0	-431.25714285714287	574.4436485035957
ENSG00000112312	GMNN	False	87.0	-288.2988505747126	357.0145724493715
ENSG00000112319	EYA4	False	73.0	-246.46575342465752	237.88037065924607
ENSG00000112320		False	4.0	-1245.5	976.0802989508599
ENSG00000112333	NR2E1	False	33.0	-188.1818181818182	144.98849579137558
ENSG00000112335	SNX3	False	127.0	-323.8976377952756	243.88305041122587
ENSG00000112337		False	50.0	-135.94	128.92841579729426
ENSG00000112339	HBS1L	False	76.0	-462.42105263157896	512.04890964885
ENSG00000112343	TRIM38	False	36.0	-305.72222222222223	377.651192027122
ENSG00000112357	PEX7	False	35.0	-181.8	131.0500013626206
ENSG00000112365	ZBTB24	False	135.0	-300.63703703703703	147.32627471313623
ENSG00000112367	FIG4	False	19.0	-358.6842105263158	472.43145452475613
ENSG00000112378	PERP	False	3.0	-765.3333333333334	980.522763065136
ENSG00000112379	ARFGEF3	False	55.0	-471.41818181818184	565.8351411340132
ENSG00000112394	SLC16A10	False	27.0	-269.3333333333333	531.8166629233828
ENSG00000112406		False	7.0	-463.14285714285717	545.1315512454452
ENSG00000112414		False	23.0	-325.5652173913044	601.4878527876018
ENSG00000112419	PHACTR2	False	15.0	-869.3333333333334	730.8045490340689
ENSG00000112425	EPM2A	False	41.0	-231.5121951219512	187.02773003621286
ENSG00000112462	OR12D3	False	3.0	-101.0	50.20624131187941
ENSG00000112473		False	97.0	-337.6082474226804	372.3198535319355
ENSG00000112486	CCR6	False	74.0	-147.66216216216216	48.28078825209852
ENSG00000112494		False	20.0	-135.65	155.6082501026215
ENSG00000112499		False	74.0	-170.66216216216216	129.5450748046249
ENSG00000112511	PHF1	False	152.0	-302.29605263157896	256.4455630860545
ENSG00000112514	CUTA	False	37.0	-243.83783783783784	303.22826238469025
ENSG00000112530	PACRG	False	24.0	-514.5416666666666	458.97703094006306
ENSG00000112531	QKI	True	105.0	-349.32380952380953	389.2169793985794
ENSG00000112539		False	5.0	-543.4	757.4595962822042
ENSG00000112541	PDE10A	False	3.0	-646.3333333333334	711.5280895524942
ENSG00000112559	MDFI	False	386.0	-446.860103626943	102.5975139029042
ENSG00000112561	TFEB	True	28.0	-310.35714285714283	356.1666157337957
ENSG00000112562		False	6.0	-513.5	581.0544294642284
ENSG00000112576	CCND3	True	72.0	-277.5	344.9973429849376
ENSG00000112578	BYSL	False	234.0	-488.44871794871796	355.34635736832524
ENSG00000112584	FAM120B	False	27.0	-397.48148148148147	608.702832707351
ENSG00000112592	TBP	False	182.0	-338.2967032967033	293.91263538997265
ENSG00000112619	PRPH2	False	25.0	-158.68	150.73810931546143
ENSG00000112624	BICRAL	False	35.0	-324.0	511.9962611470629
ENSG00000112640	PPP2R5D	False	103.0	-311.3203883495146	364.92383069028864
ENSG00000112651	MRPL2	False	176.0	-259.07954545454544	259.6295534721674
ENSG00000112655		False	71.0	-359.83098591549293	448.9943688569213
ENSG00000112658	SRF	False	52.0	-232.92307692307693	278.8572040250823
ENSG00000112659	CUL9	False	125.0	-259.232	192.85783929101768
ENSG00000112667	DNPH1	False	11.0	-164.54545454545453	118.18965009014009
ENSG00000112679	DUSP22	False	128.0	-249.4921875	134.41917855709744
ENSG00000112685	EXOC2	False	74.0	-453.8243243243243	604.2705309242396
ENSG00000112695	COX7A2	False	78.0	-291.0	303.97705716394336
ENSG00000112697	TMEM30A	False	111.0	-285.2162162162162	377.60905960953386
ENSG00000112699	GMDS	False	34.0	-356.05882352941177	525.9795310922543
ENSG00000112701	SENP6	False	24.0	-516.4166666666666	429.22400102458806
ENSG00000112706		False	3.0	-359.0	309.5685169177684
ENSG00000112715		False	40.0	-360.125	474.94258534585
ENSG00000112739	PRPF4B	False	183.0	-450.21857923497265	393.12879226162676
ENSG00000112742	TTK	False	127.0	-459.11811023622045	468.3148650444758
ENSG00000112759		False	93.0	-382.1290322580645	338.2372465645669
ENSG00000112761		False	16.0	-128.4375	72.87572362419463
ENSG00000112763	BTN2A1	False	53.0	-208.16981132075472	360.8368018636814
ENSG00000112769	LAMA4	False	35.0	-287.25714285714287	287.5560410332113
ENSG00000112773		False	76.0	-211.92105263157896	259.64671155234106
ENSG00000112782	CLIC5	False	16.0	-178.1875	186.25561023429603
ENSG00000112787	FBRSL1	False	23.0	-504.17391304347825	592.0944880656563
ENSG00000112796		False	3.0	-705.3333333333334	674.4920722703533
ENSG00000112812		False	41.0	-138.14634146341464	123.43252545530149
ENSG00000112818	MEP1A	False	10.0	-122.0	220.4948979001555
ENSG00000112837		False	6.0	-90.83333333333333	88.81144195553985
ENSG00000112851	ERBIN	False	168.0	-426.54761904761904	393.93882183846
ENSG00000112855	HARS2	False	143.0	-322.2867132867133	310.22769942060125
ENSG00000112874	NUDT12	False	32.0	-201.75	263.1862458412293
ENSG00000112877	CEP72	False	91.0	-336.1098901098901	403.77987285941026
ENSG00000112936	C7	False	6.0	-356.0	666.650083127073
ENSG00000112941	TENT4A	False	7.0	-846.5714285714286	784.8078667770234
ENSG00000112964	GHR	False	40.0	-234.625	201.69130961694904
ENSG00000112972	HMGCS1	False	64.0	-276.90625	383.27799631721297
ENSG00000112977		False	4.0	-494.5	667.2617552355298
ENSG00000112981	NME5	False	9.0	-109.44444444444444	79.27464371286993
ENSG00000112983	BRD8	False	100.0	-316.09	376.1795607153584
ENSG00000112984	KIF20A	False	923.0	-969.0281690140845	139.49029357535807
ENSG00000112992	NNT	False	142.0	-391.7887323943662	431.0607916178693
ENSG00000112996	MRPS30	False	157.0	-272.79617834394907	327.24510650369984
ENSG00000113013	HSPA9	False	439.0	-630.4396355353075	285.1603239674885
ENSG00000113048	MRPS27	False	235.0	-438.59148936170214	398.8601780445081
ENSG00000113068	PFDN1	False	134.0	-264.56716417910445	194.15897655153677
ENSG00000113070	HBEGF	False	13.0	-426.15384615384613	577.1353455651383
ENSG00000113083	LOX	False	29.0	-316.44827586206895	311.6552677964921
ENSG00000113100	CDH9	False	5.0	-1126.0	453.6566983964857
ENSG00000113108	APBB3	False	23.0	-427.4347826086956	617.6197525906779
ENSG00000113119		False	12.0	-162.91666666666666	193.67518268711893
ENSG00000113140	SPARC	False	38.0	-203.3684210526316	197.5633703867181
ENSG00000113141	IK	False	141.0	-480.4255319148936	411.50652527150663
ENSG00000113161	HMGCR	False	79.0	-244.60759493670886	197.235541108833
ENSG00000113163	CERT1	False	36.0	-159.41666666666666	264.7680719883809
ENSG00000113194	FAF2	False	336.0	-529.1160714285714	317.65224355723865
ENSG00000113196	HAND1	False	13.0	-121.07692307692308	73.88708801372489
ENSG00000113205		False	128.0	-231.578125	205.1319167547663
ENSG00000113209		False	11.0	-253.1818181818182	367.24547603669873
ENSG00000113211		False	24.0	-97.0	66.80069859914141
ENSG00000113212		False	38.0	-158.6578947368421	318.1342216172113
ENSG00000113231	PDE8B	False	3.0	-477.3333333333333	553.7113166824589
ENSG00000113240	CLK4	False	26.0	-332.4230769230769	416.3651479056965
ENSG00000113249		False	25.0	-244.76	236.38786432471528
ENSG00000113262	GRM6	False	1.0	-156.0	0.0
ENSG00000113263	ITK	True	41.0	-291.780487804878	253.17260208905412
ENSG00000113269	RNF130	False	34.0	-263.94117647058823	413.91196429536944
ENSG00000113273	ARSB	False	33.0	-327.06060606060606	599.9414082196714
ENSG00000113282	CLINT1	False	123.0	-442.2113821138211	401.5764919599226
ENSG00000113296	THBS4	False	4.0	-730.5	805.5127249150072
ENSG00000113300	CNOT6	False	48.0	-269.6666666666667	452.7438262662697
ENSG00000113302	IL12B	False	3.0	-42.333333333333336	52.09179931194117
ENSG00000113303	BTNL8	False	42.0	-108.80952380952381	60.05324545975375
ENSG00000113312	TTC1	False	119.0	-304.6470588235294	245.8907179631332
ENSG00000113318	MSH3	False	61.0	-472.0655737704918	576.1406325602856
ENSG00000113319	RASGRF2	False	21.0	-212.71428571428572	226.86352995686593
ENSG00000113327	GABRG2	False	15.0	-142.13333333333333	175.5550689163438
ENSG00000113328	CCNG1	False	44.0	-484.47727272727275	625.1278592356623
ENSG00000113356	POLR3G	False	21.0	-109.61904761904762	79.77138536406707
ENSG00000113360	DROSHA	True	58.0	-495.2931034482759	542.2145843387827
ENSG00000113361	CDH6	False	3.0	-239.66666666666666	348.1324779767355
