idx	rho	beta	gamma	method	metric	perf
19	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@200	0.24
19	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	AveP	0.11350154047664014
19	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@100	0.28
19	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@200	0.245
19	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	AveP	0.11382829005980535
20	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@100	0.31
20	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@200	0.235
20	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	AveP	0.10986462954830328
20	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@100	0.31
20	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@200	0.235
20	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	AveP	0.10979172149305505
21	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@100	0.29
21	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@200	0.23
21	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	AveP	0.10485321975353291
21	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@100	0.29
21	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@200	0.23
21	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	AveP	0.1048465480103652
22	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@100	0.24
22	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@200	0.23
22	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	AveP	0.10031901726347965
22	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@100	0.24
22	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@200	0.225
22	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	AveP	0.10047240885829471
23	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@100	0.24
23	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@200	0.2
23	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	AveP	0.09932348294015818
23	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@100	0.24
23	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@200	0.2
23	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	AveP	0.0995402859575116
24	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@100	0.31
24	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@200	0.215
24	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	AveP	0.1128497117262012
24	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@100	0.32
24	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@200	0.215
24	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	AveP	0.11250477536697359
25	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@100	0.28
25	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@200	0.21
25	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	AveP	0.11296056285505449
25	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@100	0.28
25	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@200	0.215
25	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	AveP	0.11258386757907618
26	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@100	0.3
26	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@200	0.24
26	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	AveP	0.10491995233634525
26	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@100	0.3
26	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@200	0.24
26	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	AveP	0.10530754742197271
27	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@100	0.3
27	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@200	0.23
27	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	AveP	0.10936265065493969
27	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@100	0.3
27	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@200	0.225
27	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	AveP	0.10921367263577893
28	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@100	0.31
28	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@200	0.21
28	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	AveP	0.10751978574642956
28	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@100	0.3
28	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@200	0.205
28	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	AveP	0.10699050980756453
29	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@100	0.27
29	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	Prec@200	0.225
29	0.2	0.5	0.5	RWR + Prior(RWR, Curv)	AveP	0.10753201909264176
29	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@100	0.28
29	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	Prec@200	0.22
29	0.2	0.5	0.5	RWR + Prior(RWR) + Curv	AveP	0.10746170540496944
0	-inf	-inf	-inf	Naive	Prec@100	0.0
0	-inf	-inf	-inf	Naive	Prec@200	0.01
0	-inf	-inf	-inf	Naive	AveP	0.032084081245011095
0	-inf	-inf	-inf	RWR w/ GDC	Prec@100	0.26
0	-inf	-inf	-inf	RWR w/ GDC	Prec@200	0.21
0	-inf	-inf	-inf	RWR w/ GDC	AveP	0.0844834527499023
0	-inf	-inf	-inf	mND	Prec@100	0.23
0	-inf	-inf	-inf	mND	Prec@200	0.22
0	-inf	-inf	-inf	mND	AveP	0.11030688845964336
0	-inf	-1.0	-inf	RWR + Curv	Prec@100	0.27
0	-inf	-1.0	-inf	RWR + Curv	Prec@200	0.215
0	-inf	-1.0	-inf	RWR + Curv	AveP	0.10792652514500492
0	-inf	-0.5	-inf	RWR + Curv	Prec@100	0.27
0	-inf	-0.5	-inf	RWR + Curv	Prec@200	0.215
0	-inf	-0.5	-inf	RWR + Curv	AveP	0.10791910581594716
0	-inf	0.0	-inf	RWR + Curv	Prec@100	0.26
0	-inf	0.0	-inf	RWR + Curv	Prec@200	0.225
0	-inf	0.0	-inf	RWR + Curv	AveP	0.10751946601580356
0	-inf	0.5	-inf	RWR + Curv	Prec@100	0.25
0	-inf	0.5	-inf	RWR + Curv	Prec@200	0.22
0	-inf	0.5	-inf	RWR + Curv	AveP	0.10539718892072195
0	-inf	1.0	-inf	RWR + Curv	Prec@100	0.16
0	-inf	1.0	-inf	RWR + Curv	Prec@200	0.185
0	-inf	1.0	-inf	RWR + Curv	AveP	0.10125730051380771
0	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
0	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
0	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08460709379886111
0	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
0	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
0	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09150249742256691
0	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
0	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
0	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09443206451735103
0	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
0	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
0	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09223344216526146
0	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
0	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
0	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08053881701766408
0	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
0	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
0	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08703579646122978
0	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
0	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
0	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09543395450005543
0	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
0	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
0	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09878034397194392
0	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
0	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
0	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.0961087842988419
0	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
0	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
0	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08309723089410859
0	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
0	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
0	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09069462786672955
0	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
0	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
0	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10044767080046801
0	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
0	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
0	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1040231123089662
0	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
0	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
0	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10122646108633312
0	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
0	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
0	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08641950499885458
0	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
0	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
0	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09396527259379883
0	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
0	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
0	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10483443942057763
0	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
0	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
0	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10853297779573022
0	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
0	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.24
0	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10458885443795812
0	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
0	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
0	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08788428471678113
0	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.21
0	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
0	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09258004663288096
0	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
0	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
0	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.1072852815462923
0	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
0	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
0	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.11042767376093501
0	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
0	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
0	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10485818577769762
0	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
0	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
0	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.0868697185452791
1	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
1	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
1	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08499908328492285
1	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
1	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
1	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09121019574642142
1	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
1	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
1	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09421127763868602
1	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
1	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
1	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09089206554105875
1	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
1	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
1	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.07714655248163688
1	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
1	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
1	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08735288820193882
1	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
1	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
1	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09434838944454399
1	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
1	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
1	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09780311240906986
1	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
1	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
1	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09425063352779238
1	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
1	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
1	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.07900564360334134
1	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
1	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
1	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09073307753675908
1	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
1	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
1	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09918983932325315
1	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
1	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
1	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10227453265886507
1	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
1	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
1	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09855973709209705
1	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
1	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
1	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08169646176553651
1	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
1	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
1	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09487873371164468
1	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
1	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
1	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10479806420638835
1	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
1	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
1	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1066547612524599
1	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
1	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
1	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10164368702558542
1	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
1	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
1	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08382574246580407
1	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.22
1	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
1	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09364754121964344
1	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.25
1	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.185
1	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10405816735948516
1	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
1	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.215
1	0.2	1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1057432861029036
1	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
1	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
1	0.2	1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10088486372919205
1	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.19
1	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
1	0.2	1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08413232741379258
2	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
2	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
2	0.2	-1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08333579894825223
2	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
2	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
2	0.2	-1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.08956433825941573
2	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.26
2	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
2	0.2	-1.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09164840994785026
2	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
2	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
2	0.2	-1.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.08916385485536332
2	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
2	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
2	0.2	-1.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.07812186888814625
2	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
2	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
2	0.2	-0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.08604032065212262
2	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
2	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.2
2	0.2	-0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09287241394826729
2	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
2	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
2	0.2	-0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.09579486608079993
2	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
2	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
2	0.2	-0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09320797105120704
2	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
2	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
2	0.2	-0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08053515721338522
2	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.2
2	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.19
2	0.2	0.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.0889234987701786
2	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.27
2	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
2	0.2	0.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.09800293743994094
2	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
2	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
2	0.2	0.0	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.1013411209425515
2	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
2	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.22
2	0.2	0.0	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.09826477090002275
2	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.3
2	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
2	0.2	0.0	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08461602760473796
2	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.24
2	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.195
2	0.2	0.5	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09275701749016976
2	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
2	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.21
2	0.2	0.5	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10342175110292767
2	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.32
2	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.23
2	0.2	0.5	0.5	RWR + Prior(RWR, Curv) + Curv	AveP	0.10633944834433676
2	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.31
2	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.225
2	0.2	0.5	0.7000000000000001	RWR + Prior(RWR, Curv) + Curv	AveP	0.10222784914765257
2	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.29
2	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
2	0.2	0.5	0.9	RWR + Prior(RWR, Curv) + Curv	AveP	0.08681712572268113
2	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.23
2	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.18
2	0.2	1.0	0.1	RWR + Prior(RWR, Curv) + Curv	AveP	0.09279720864529897
2	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@100	0.28
2	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	Prec@200	0.205
2	0.2	1.0	0.30000000000000004	RWR + Prior(RWR, Curv) + Curv	AveP	0.10783209858949806
