id	name	prior	degree	curv_mean	curv_std
ENSP00000194530	STRADB	False	20.0	-47.3	74.62043955914491
ENSP00000196061	PLOD1	False	51.0	18.0	31.64199245108484
ENSP00000196371	OXCT1	False	24.0	-38.25	39.291909684649674
ENSP00000196489	ZNF416	False	3.0	-201.66666666666666	151.38545357977944
ENSP00000198536	PILRA	False	6.0	-48.5	100.84765738479005
ENSP00000198767	RRN3	False	34.0	-145.5	140.0710428990358
ENSP00000198801	MOGAT2	False	27.0	-30.333333333333332	31.115079112034223
ENSP00000199280	AQP2	False	10.0	-141.8	101.92036106686436
ENSP00000199320	DIMT1	False	7.0	-114.42857142857143	81.87770871045103
ENSP00000199389	EIF2AK1	False	8.0	-139.375	56.751514296977135
ENSP00000199447	NME8	False	12.0	-14.833333333333334	6.348665651580303
ENSP00000199706	MRPL28	False	93.0	82.48387096774194	19.670190810487455
ENSP00000199708	HBQ1	False	9.0	-18.0	30.944394574067136
ENSP00000199764	CEACAM6	False	57.0	-28.105263157894736	92.88885722658328
ENSP00000199814	RBM22	False	183.0	95.27322404371584	96.92987546911428
ENSP00000199936	HSD17B2	False	31.0	-15.548387096774194	18.44230534479899
ENSP00000200135	ZW10	False	173.0	-57.61271676300578	85.64191656523117
ENSP00000200181	ITGB4	False	89.0	-133.1123595505618	104.81202416249417
ENSP00000200453	PPP1R15A	False	52.0	-81.17307692307692	98.80745089349793
ENSP00000200457	TRIP6	False	22.0	-143.22727272727272	130.34218315934334
ENSP00000200557	ADAM11	False	2.0	-3.5	2.5
ENSP00000200676	CETP	False	30.0	-48.93333333333333	114.93300463990124
ENSP00000201031	TFAP2C	False	27.0	-147.5185185185185	171.8139325981518
ENSP00000201586	SULT2B1	False	22.0	-25.318181818181817	26.607221103979143
ENSP00000202017	PDRG1	False	9.0	-64.44444444444444	80.76180493155454
ENSP00000202556	PPP1R13B	False	11.0	-79.0	173.63702998444248
ENSP00000202677	RALGAPA2	False	5.0	-42.0	56.316960145235115
ENSP00000202816	ESF1	False	8.0	-89.0	48.41229182759271
ENSP00000202967	SIRT4	False	4.0	-70.0	14.781745499094482
ENSP00000203001	TRMT6	False	14.0	-52.0	79.73348463116717
ENSP00000203407	UQCRC1	False	77.0	-14.051948051948052	44.46037082759399
ENSP00000203556	GMIP	False	19.0	-171.8421052631579	119.40918732082761
ENSP00000203629	LAG3	False	9.0	-173.55555555555554	13.39246148739499
ENSP00000203664	OTUB2	False	9.0	-402.6666666666667	320.263086296945
ENSP00000204517	TFAP4	False	4.0	-108.0	86.50144507463445
ENSP00000204549	PDCD7	False	53.0	-166.67924528301887	139.3756663183877
ENSP00000204604	CHRD	False	23.0	-33.0	34.73752513023795
ENSP00000204615		False	23.0	-135.04347826086956	147.4238132675196
ENSP00000204679	GNPTG	False	2.0	-3.5	4.5
ENSP00000204726	GOLGA3	False	15.0	-86.46666666666667	44.43552132647434
ENSP00000204961	EFNB1	False	78.0	-143.48717948717947	123.69728803172559
ENSP00000205061	GLG1	False	1.0	-1.0	0.0
ENSP00000205143	DLL3	False	7.0	-57.714285714285715	44.91170476044965
ENSP00000205402	DLD	False	60.0	-70.05	51.1759790657036
ENSP00000205636	CMTM6	False	130.0	-12.223076923076922	74.53520235789627
ENSP00000205890		False	1.0	0.0	0.0
ENSP00000205948	APOH	False	42.0	-52.785714285714285	99.73644691654808
ENSP00000206474	HAUS4	False	114.0	41.79824561403509	84.96729812879832
ENSP00000206513	CEBPE	False	3.0	-64.0	16.30950643030009
ENSP00000206542	OSGEP	False	12.0	-35.333333333333336	67.16439202103713
ENSP00000206765	TGM1	False	55.0	19.09090909090909	32.11132495059406
ENSP00000207549	UNC13D	False	87.0	28.54022988505747	82.66881781559243
ENSP00000207870	XYLB	False	3.0	-19.666666666666668	22.17105219775452
ENSP00000209540	OR1I1	False	14.0	-455.42857142857144	188.22050680962866
ENSP00000209668	ADH1A	False	31.0	-49.67741935483871	30.218971926722002
ENSP00000209718	KRT23	False	53.0	53.471698113207545	1.1912221975595922
ENSP00000209728	CDC6	False	150.0	-175.84	167.5887856232232
ENSP00000209873	AAAS	False	138.0	-85.72463768115942	119.2745443471345
ENSP00000209875	CBX5	False	35.0	-130.6	82.7996549337185
ENSP00000209884	KLHL20	False	296.0	171.2972972972973	159.30484373031047
ENSP00000209929	FMO2	False	3.0	-57.666666666666664	19.258475767539053
ENSP00000210060	DHPS	False	3.0	2.6666666666666665	1.8856180831641267
ENSP00000210187	RAB26	False	63.0	24.49206349206349	55.84925089829524
ENSP00000210313	PSMD5	False	199.0	-108.46231155778895	203.6099763001019
ENSP00000210444	NANS	False	12.0	-16.416666666666668	9.970442428609786
ENSP00000210633	SEMA4G	False	3.0	-15.0	6.48074069840786
ENSP00000211122	GSTA3	False	46.0	-22.5	38.752138790905015
ENSP00000211287	MAPK13	False	99.0	-181.1818181818182	156.61136120122407
ENSP00000211936	ZNF184	False	1.0	-357.0	0.0
ENSP00000211998	VCL	False	201.0	-180.24378109452735	90.41521287942467
ENSP00000212015	SIRT1	False	145.0	-218.6	99.75317123988486
ENSP00000212355	TGFBR3	False	15.0	-84.46666666666667	75.089161815952
ENSP00000214869	TMED1	False	3.0	-107.0	75.18421820213779
ENSP00000215057	MZF1	False	1.0	-89.0	0.0
ENSP00000215071	PSMD8	False	201.0	-110.4776119402985	203.6200508807159
ENSP00000215095	STX1B	False	36.0	-70.66666666666667	65.51378141700842
ENSP00000215368	EFNA2	False	35.0	-77.11428571428571	112.42464687287125
ENSP00000215375	ATP5F1D	False	50.0	-23.86	40.8587860808419
ENSP00000215530	FGF22	False	53.0	-190.45283018867926	326.69838181519856
ENSP00000215565	NDUFB7	False	71.0	26.732394366197184	48.0727024958336
ENSP00000215567	TECR	False	19.0	-67.21052631578948	59.1639817059496
ENSP00000215570	TIMM13	False	27.0	-35.51851851851852	36.239297649119926
ENSP00000215574	CDC34	False	266.0	170.83082706766916	160.58960194452013
ENSP00000215631	GADD45B	False	19.0	-116.52631578947368	171.63926934464453
ENSP00000215637	MADCAM1	False	4.0	-139.0	169.13456181395924
ENSP00000215659	MAPK12	False	116.0	-186.0	150.26000454384808
ENSP00000215727	SERPIND1	False	118.0	27.64406779661017	96.40095693875277
ENSP00000215730	SNAP29	False	113.0	-88.929203539823	65.05092855943947
ENSP00000215739		False	3.0	-5.333333333333333	3.8586123009300755
ENSP00000215742	THAP7	False	2.0	-38.0	38.0
ENSP00000215743	MMP11	False	5.0	-51.0	24.116384471972577
ENSP00000215754	MIF	False	15.0	-96.0	159.64752842851445
ENSP00000215781	OSM	False	24.0	-89.125	95.87853100842406
ENSP00000215793	SF3A1	False	192.0	76.3125	109.45707039938839
ENSP00000215794	USP18	False	16.0	-129.5625	110.55426764150717
ENSP00000215829	SNRPD3	False	262.0	-28.125954198473284	148.1606931873933
ENSP00000215832	MAPK1	True	482.0	-470.85684647302907	110.56603819289866
ENSP00000215838	TCN2	False	1.0	1.0	0.0
ENSP00000215885	PLA2G3	False	14.0	-42.857142857142854	43.31917612799398
ENSP00000215904	PDXP	False	4.0	-26.75	31.251999936004097
ENSP00000215909	LGALS1	False	109.0	41.22935779816514	113.26008333728713
ENSP00000215939		False	1.0	0.0	0.0
ENSP00000215957	MICALL1	False	8.0	-83.625	66.36628944727887
ENSP00000215980	CENPM	False	137.0	-64.17518248175182	157.9888149884765
ENSP00000216024	DMC1	False	35.0	-168.28571428571428	140.41562213220973
ENSP00000216027	HSCB	False	47.0	-32.702127659574465	31.275654928678083
ENSP00000216034	TOMM22	False	35.0	-59.02857142857143	51.66291055032239
ENSP00000216037	XBP1	False	14.0	-75.0	73.06650590875607
ENSP00000216038	RTCB	False	9.0	-65.44444444444444	176.67554135640918
ENSP00000216039	JOSD1	False	4.0	-1240.0	92.04618405995981
ENSP00000216044	GTPBP1	False	17.0	-77.76470588235294	46.82072116911323
