id	name	RWR	RWR + Curv	RWR + Prior(uKIN)	RWR + Prior(uKIN, Curv)	RWR + Prior(uKIN) + Curv	RWR + Prior(uKIN, Curv) + Curv	RWR + Prior(RWR)	RWR + Prior(RWR, Curv)	RWR + Prior(RWR) + Curv	RWR + Prior(RWR, Curv) + Curv
ENSG00000170909	OSCAR	6.525172211613025	6.5756875985243655	6.573514445908451	6.5989013308354485	6.632516167788858	6.662603930140035	6.189422592336578	6.2012721748896205	6.212071611598694	6.222872339950247
ENSG00000170915		5.059510114674265	5.122364102972205	5.014082047035583	4.997986506538064	5.071541693414712	5.0539602306737486	4.651178464914429	4.667859768216832	4.679531135906959	4.694701803513566
ENSG00000170917		6.334683249669864	6.597559186036986	6.035252388974983	5.827666462790125	6.271230421247705	6.045498735304973	3.7149843656180352	3.718224814801547	3.720541100009589	3.7240967041729123
ENSG00000170920	OR7G3	0.478331217610481	0.44724494605664106	0.42178895376298003	0.3934398131972354	0.40622722346047446	0.3856658009595303	0.365517361357228	0.3653143029928439	0.3654707470501992	0.36526779208506466
ENSG00000170921		11.294875976722512	11.7968204599193	11.274608087922992	11.251977124466306	11.775838931482614	11.754711822873409	5.00106687557868	5.175740780531549	5.210971021071545	5.40468414491006
ENSG00000170925		4.132503637243894	4.476905766399636	4.362491087145085	4.575804497243311	4.737811661299965	4.980717835509643	2.4154781369562897	2.607231202479967	2.631912675356232	2.8183094804525584
ENSG00000170927	PKHD1	4.394430425513804	4.469277818553257	4.256587010490703	4.163968670033025	4.322325863789154	4.2235736162894	3.438760212000438	3.440858649722181	3.441606071215086	3.443220930780892
ENSG00000170929	OR1M1	3.7112677636486793	4.1238755125147755	3.4871652804553013	3.3098748278490264	3.872904501110986	3.6749484108637804	0.5908853911710782	0.614842952332853	0.6208225889451853	0.6424673886085929
ENSG00000170946	DNAJC24	2.7948252742437014	2.9069595421349677	2.661248055408717	2.5911083319220904	2.7529905802978507	2.6722801261799978	2.0739189682300183	2.075115841105958	2.0750172386633876	2.076342751431349
ENSG00000170948	MBD3L1	9.268045755108195	10.179923831634131	9.391731703979781	9.475575208191334	10.31995399010947	10.41717584352957	2.569395017060007	3.1424341622975196	3.18687263703698	3.6986390540394236
ENSG00000170949	ZNF160	2.412730810630079	2.475497033390492	2.2833870288885234	2.1965249921783414	2.3362697492605564	2.2429873192721006	1.6164831773078585	1.6167101662670602	1.6171136412987994	1.6172782494358102
ENSG00000170954	ZNF415	3.9923287543504973	4.024992433846933	3.8857697169417706	3.8171084136460416	3.9127623952374466	3.8405223203452064	3.4246209175943565	3.4251098679637297	3.425426550918297	3.4257431186298404
ENSG00000170955	CAVIN3	11.705724677954684	12.09134718680539	11.573027831672212	11.433629508541213	11.957979879844393	11.815508155693381	5.433918794844313	5.533451505530951	5.532816874997527	5.611352448608449
ENSG00000170956	CEACAM3	3.8122410434010487	3.9176811517278365	3.5926677194735555	3.4884288440916964	3.673176497084968	3.55709521776367	2.9271177175171696	2.928231535652361	2.9284689339771077	2.9294753345900473
ENSG00000170959		5.640768646652494	5.856503241107161	5.747723001376	5.809836223317396	5.979722581455559	6.052141246120852	4.220176388725333	4.305488753325122	4.3462222839093565	4.414915838462213
ENSG00000170962	PDGFD	7.8356282724570745	8.172158244188712	7.6942807950601875	7.590502286119635	8.012324209974656	7.89548973407917	5.507882181927308	5.530831806504461	5.533450953010591	5.555355124689055
ENSG00000170965	PLAC1	6.517306974987089	6.914795359778363	6.431791890238566	6.391394120589669	6.812524316845208	6.76551905768205	3.884981253907466	3.937297073961095	3.9383797643171037	3.9910180764615357
ENSG00000170967	DDI1	7.413842121464517	8.213888009581247	7.015544507401355	6.719681297146598	7.770160553144248	7.440738013301939	0.9776331821921512	1.1017435608687722	1.1100921840150768	1.230249468751664
ENSG00000170989	S1PR1	20.600327125971976	21.620674966714297	20.29583359486037	20.012957489080208	21.31412487207143	21.029050794177813	10.378410735487849	10.990851958349868	11.155419052292212	11.694315187952219
ENSG00000171004	HS6ST2	12.305686410826612	12.773604895107932	11.99139121821209	11.725958723572267	12.443451205168623	12.164462692572737	6.525050492038441	6.640055258343184	6.672163243826103	6.768953810746366
ENSG00000171016	PYGO1	6.826634446577368	7.245943765262474	6.8596937320258435	6.928655549812416	7.286259360783688	7.3672865927344695	4.313350024655654	4.437453028663409	4.409297655390691	4.532647820943075
ENSG00000171017	LRRC8E	17.631406566669778	18.671649305867025	16.955323242527655	16.361953577559174	17.97132720606715	17.357210958815067	5.843151486484483	5.969315789139788	6.1184676458080665	6.393637270821633
ENSG00000171033	PKIA	5.56811914813031	5.677184229457657	5.422613516615552	5.31819341153331	5.516944543449344	5.401546757613552	4.3359089015870405	4.343213708267633	4.34160607081522	4.346604423838345
ENSG00000171044		3.118659657521366	3.120844836746931	2.984753617937993	2.8815928169641305	2.988516568464132	2.8862626125523936	2.3264132699355082	2.32473778017379	2.3263126403788834	2.3248417477483403
ENSG00000171045	TSNARE1	7.764602899526478	8.075344329328844	7.580670761791584	7.411596703313329	7.893878495000463	7.724705059998356	3.5755655938941295	3.65960108380291	3.7307889192516366	3.7990827444335022
ENSG00000171049	FPR2	22.971630213580365	24.71572337080154	22.125011972672947	21.37495717255833	23.825043709076485	23.034786085694307	5.900043614318132	6.466372323664427	6.6043911910218736	7.097096143447046
ENSG00000171053		8.203097842488937	8.852249944613407	7.997552189667737	7.814627240759828	8.63561221205881	8.440695217135517	2.3851820434522546	2.5959396438943103	2.6277555575829608	2.796588775974896
ENSG00000171055	FEZ2	9.519639511011635	9.986991542580618	9.213024978699087	8.98572663466857	9.647538969409768	9.398372033949919	4.918350674784535	4.933031004559205	4.935299238675001	4.958929610193517
ENSG00000171056		6.3319910204654075	6.31794614317853	6.215040297011567	6.130947476238905	6.202638807192053	6.120191872817956	5.539013966228878	5.53433328560667	5.534515380999606	5.532406423757352
ENSG00000171060		4.246907286584958	4.462873665943306	4.016006951820145	3.876886583055623	4.212569597639325	4.06249707669716	1.8670831425498993	1.8865318068659875	1.8952578109515885	1.9140092993286915
ENSG00000171067		7.874562976635341	8.023474914578943	7.622141856092742	7.425678570471019	7.760828606814247	7.554120489597955	5.683777987072821	5.69335322784089	5.704885872209714	5.708993720449713
ENSG00000171084		6.1816534596203265	6.158493634389635	6.099547337079559	6.0494473665454755	6.084289351121524	6.03898943386719	5.937673778391559	5.937303638816178	5.937571692061786	5.93711592500602
ENSG00000171094	ALK	13.306100428150085	14.30884877118044	16.828035510679634	19.430125250694058	18.168181700139712	21.02319006124114	53.31752579921028	61.94362501707515	68.92443504432315	74.5503875106033
ENSG00000171097	KYAT1	5.3881614153855955	5.479535765382019	5.192264259265058	5.039934652762087	5.275415666899625	5.117612300167273	3.3588537182214	3.3547000934136713	3.3577334619042567	3.356318604949196
ENSG00000171100	MTM1	10.328800607051294	10.96809954902098	10.173324378456725	10.02762181718862	10.799781961066417	10.64283668559175	4.591792746895089	4.716114399766234	4.726220351567163	4.830202738333421
ENSG00000171102		1.5244701268265375	1.5550877564689647	1.292254203404705	1.243641481275059	1.303895343158316	1.251368144262038	1.1410484124122953	1.1411432928156846	1.141092156108167	1.1411930048804764
ENSG00000171103	TRMT61B	29.00117435400222	31.15954751790695	28.48286758298934	27.928107331701405	30.6282001737263	30.059800448491004	7.963161824371032	9.20460120687098	9.53473242370679	10.650866372403462
ENSG00000171105	INSR	22.72027023008012	23.662866107743028	23.187361893530795	23.52808922593617	24.173485595756212	24.54819964256982	17.717868254204905	19.384512463043716	19.68300991916979	21.281742411299174
ENSG00000171115	GIMAP8	10.633077952000239	11.101671938086001	10.359186012651362	10.148215570922165	10.800421479884205	10.570180577765338	6.588361168148168	6.600859971156194	6.609177576589518	6.631511160533533
ENSG00000171116		3.676981361147122	4.005975857693042	3.433224360493188	3.2640843116065508	3.7337771935823647	3.545168695999702	1.0274378456686062	1.0431562920537545	1.0431547915144732	1.0581571371648661
ENSG00000171119	NRTN	4.3038385618166775	4.539154112219539	4.016191698746115	3.908690001474658	4.1741497398792555	4.035523927817913	3.431554356882644	3.437763456468889	3.438949789889122	3.444607742093974
ENSG00000171121	KCNMB3	11.574708722729277	12.478398161618227	11.063433621369134	10.671896325752284	11.918465671832365	11.489321688219258	4.108661114317003	4.203870809370776	4.208897163050992	4.29775950422939
ENSG00000171124	FUT3	8.045580166526635	8.489332085397207	7.678730738899542	7.425455119257587	8.086809398154845	7.808937411762884	4.009457325757196	4.053017458711651	4.05492522034764	4.10007647242554
ENSG00000171126	KCNG3	4.809129841857911	4.713114796694646	4.532114635371434	4.26299997065671	4.4560032818252395	4.206045092334263	3.416215120061353	3.395906988199298	3.406310544754841	3.3941390290038487
ENSG00000171130	ATP6V0E2	4.571250159728378	4.616017758196942	4.415503224300675	4.355967709653563	4.443731375305173	4.377886345792349	4.166109458027017	4.166453571175079	4.166453460556968	4.166827375640911
ENSG00000171132	PRKCE	19.72551376812761	20.515004956445768	19.879344653413707	19.99703438783019	20.68111380790061	20.813207511950274	11.533318082067007	12.22854282695877	12.401950510826762	13.090441927081043
ENSG00000171133	OR2K2	0.879122050888431	0.9634139887749589	0.7309434563207245	0.6469846565037135	0.7997603616540732	0.7071612649899087	0.11846971985193712	0.11957483092496356	0.11964124119663806	0.12055268099831257
ENSG00000171135		26.183769571821262	27.413300605297817	25.73215627676684	25.207244364588085	26.969510708613253	26.442499551248826	18.282418019425446	19.564530436382288	21.019871272529816	22.020311219265736
ENSG00000171148	TADA3	16.385160150546504	17.511004750970173	16.340316414482444	16.319742582171255	17.444014646496868	17.403327899288215	6.244485117300756	6.834610485835752	6.619547061566865	7.124805260878351
ENSG00000171150	SOCS5	6.846729669801545	6.838784154845839	7.032006179763755	7.207027050817166	7.044673116588275	7.235525729077839	5.0293853927514744	5.061145001361111	5.116658254668057	5.181399695076413
ENSG00000171155	C1GALT1C1	7.687019583084545	8.095345787860978	7.461115923966643	7.2841429468522465	7.852844451526105	7.662981253883797	3.8732857747807663	3.947752637738796	3.9823822959980917	4.044350535587255
ENSG00000171159		7.513056834414746	7.915019041661514	7.2407160062835105	7.061146673375064	7.604868256144939	7.401069040082823	4.686196254968914	4.704672335994859	4.7076845308297175	4.727487369892989
ENSG00000171160		7.388505377306022	7.985670139267014	7.378654115486674	7.372457218440755	7.97749670635846	7.973619631156352	3.6901099948607534	3.875572299911308	3.923374396010884	4.105738921594316
ENSG00000171161		4.369969479759466	4.429834618803921	4.262769342145315	4.186669878399503	4.316169685846401	4.23561234507846	3.484088107774958	3.490010270264776	3.4919889381597424	3.4966432043958444
ENSG00000171163	ZNF692	9.647804654975968	10.222935266565814	9.544520638481467	9.472551723914716	10.099200577337742	10.016249196494345	5.646686553466381	5.765606286651455	5.775330605156085	5.892161555535814
ENSG00000171169	NAIF1	4.395495397599182	4.5252877910312765	4.22471850045821	4.100650645100393	4.337387507691945	4.201492033197572	3.0798082703558385	3.079897377216408	3.081045535609915	3.081259606479676
ENSG00000171189	GRIK1	3.9556161203042413	3.97032328317714	3.7115986682667295	3.5449993937954867	3.719237779009606	3.5510975443103114	2.5890627141526745	2.5858630027461107	2.5906576047735084	2.5876229946083895
ENSG00000171195	MUC7	4.443451082929273	4.861743375907657	4.197097751874565	4.032531813018885	4.586879188110761	4.403643927582566	1.303263865939821	1.349736211888059	1.3572533727844032	1.4032167023313942
ENSG00000171199	OPRPN	3.5730248892492327	3.686614716609698	3.4067283256163816	3.3157539935291127	3.5005543721145735	3.398832247682203	2.6467234420396757	2.648029214488789	2.647895292814086	2.6491925496822453
ENSG00000171201		4.110700612935229	4.362343332279748	3.9015249832613392	3.755775183313253	4.130244737221319	3.9680416664648104	1.8485644555043534	1.8634250055352979	1.8626125403875011	1.8755886385485931
ENSG00000171202	TMEM126A	12.186211059528134	12.829374300781112	11.856006219776374	11.55500710032305	12.485290290028933	12.172636602651094	3.5457277314310107	3.6747361849811044	3.697418798208209	3.8455389190316933
ENSG00000171204	TMEM126B	6.365353495286947	6.56863884582762	6.163729409504069	5.978885250991659	6.363097431942928	6.175526353853299	2.052744409521528	2.0512935682515816	2.0670813052363584	2.072720803657027
ENSG00000171206	TRIM8	13.765173596002569	14.591615886561048	13.661681452453541	13.567908104971442	14.475595548426835	14.37064839382895	5.4746292374810235	5.694212148623001	5.651819675451041	5.895697471373868
ENSG00000171208		13.460047864303876	14.037311845717328	13.233748569339658	13.014958203641129	13.80412574720029	13.577857231976514	7.388285071578745	7.548939010915859	7.662650864396766	7.809906729173741
ENSG00000171209	CSN3	2.9811948418260803	3.1522057032467434	2.8749067299880093	2.80523093598656	3.03613044405343	2.960589093136818	1.4225173120541381	1.4406004800101353	1.4409579565023682	1.4591103144704405
ENSG00000171217	CLDN20	4.069771789847117	4.11015230171895	3.886283291363045	3.7549807084829463	3.9249287230244105	3.792585817965622	2.640660002409922	2.635981514976002	2.6389053454466533	2.637427564188632
ENSG00000171219		6.208807849580366	6.201454605219683	6.112984839417532	6.02586993647495	6.107731616034198	6.023552184123729	3.4794709908279287	3.4822964126085845	3.5023282202577017	3.5043735816331862
ENSG00000171222	SCAND1	14.428188981029743	15.774515129268753	13.714032867625777	13.190454116253006	14.983833906054567	14.405055872321809	4.061648961072835	4.387355730269641	4.448930422627533	4.780341495788688
