id	RWR	RWR + Curv	RWR + Prior(uKIN)	RWR + Prior(uKIN, Curv)	RWR + Prior(uKIN) + Curv	RWR + Prior(uKIN, Curv) + Curv	RWR + Prior(RWR)	RWR + Prior(RWR, Curv)	RWR + Prior(RWR) + Curv	RWR + Prior(RWR, Curv) + Curv
P25940	5.66592131199704	5.726856664132534	5.498479868418091	5.384749590758166	5.54845555336797	5.42761586543934	4.725308606345687	4.727057998086021	4.727456077316019	4.728670830691207
P25942	18.215528473907206	19.313696662090432	18.18431723925557	18.111656655831617	19.29510598104418	19.229563145367774	7.189785406926002	7.821649957603888	7.953092202694546	8.488620047216385
P25963	48.46286204688726	50.526372492829196	50.12101663206325	51.234237326933595	52.29438078503082	53.49104380972934	46.51960617774747	54.31727760796858	56.30373090233541	62.148104286854405
P26006	13.463430820010299	14.284623516772562	13.283927627496327	13.10482802050902	14.096329554123566	13.907544827296002	5.608144372013398	5.865734210397632	5.913024073985286	6.124726124171412
P26010	6.876725715289552	7.342316151749357	6.695114894211625	6.55422568267774	7.132406465971864	6.970236432330984	2.9887443981853115	3.082695387337293	3.0814573467950863	3.161346323537597
P26012	7.817730768635475	8.113007776952424	7.514544635027002	7.275094174669479	7.792548122916701	7.539211473740296	4.023052167568697	4.0246487943636575	4.038912926941774	4.062367600427506
P26022	20.300049405691844	21.581592623129982	18.52835206888197	17.595518163284893	19.641704762989043	18.618468511720902	8.400802152984337	8.584562359508226	8.531868785185827	8.716692654579218
P26038	35.36191908891097	36.14882202903369	40.51577534690491	44.77073221994739	41.4967952323944	45.92323631618284	171.76656279563517	186.97535450197404	196.54145410345743	206.88080303803417
P26045	20.89487790043759	22.42280664191968	20.709704529011155	20.455350990285822	22.230859822150897	21.966443761151776	6.466447493516788	6.974595440730022	7.141255175116651	7.670925838855247
P26196	44.292616308078685	43.954619764078856	48.87977536492951	52.90548727610963	48.52028785231624	52.524303529050805	224.66260284069406	239.36604403258883	241.53111125452938	248.85408890904432
P26232	7.538854246092637	7.592645117739687	11.828706994642907	15.619791879845035	11.933618152895821	15.761394130785126	42.820522642693305	41.19913245259871	40.91844039587957	41.04772866192177
P26358	34.91774162391066	35.5719901166023	35.700143763092086	36.333114622646576	36.37257760939671	37.01855509828116	26.19186938401067	28.23248331243151	28.160408917083863	29.734474894185563
P26367	39.85040926248664	41.87949626489375	39.69350599310921	39.680341186539586	41.6940120967436	41.67550961619757	25.66041992219352	28.49089110211135	28.271500288774895	30.897873077975103
P26368	77.25167069634902	74.22489248951135	78.60809389210443	79.611721217457	75.56346598943232	76.5708531263275	92.70913040297658	98.68145961778832	101.83203733995539	103.32648309421587
P26371	49.192518000664165	51.90328684344623	47.11544789183298	45.46804625349142	49.728942897322916	48.002936089832254	15.279254068817938	17.263415531325798	17.5806692554873	19.22399939611924
P26373	47.45852030617399	47.48150116794679	47.92144513212119	48.17380704889793	47.96319398548856	48.230023381323136	31.231280016973695	33.02172743469282	34.11216551401324	34.703195302672235
P26374	11.09951958544493	11.679148062495985	10.68853824320694	10.355384520312246	11.233756661797244	10.87328766701991	5.272560912079347	5.300614460726055	5.307283160594028	5.336197202447461
P26378	12.161029680318732	13.170410116006844	11.970680398836935	11.808379042870518	12.960953542263166	12.782171006834162	3.587781667593968	3.8249681514474725	3.780069928715645	3.9898139600195117
P26436	5.260914684726765	5.348139765739238	5.119644236864041	5.03493593551226	5.193401306308861	5.100649545291362	4.416586785635099	4.419655893767309	4.420864459911276	4.423419993929226
P26439	6.1612077224594985	6.792273113775952	5.936134249652144	5.774745929171468	6.540139932321561	6.3602726288357845	1.9815793207156984	2.0320147590698174	2.0417663735300975	2.1029109321124118
P26440	11.832607749742548	12.287768524562079	11.495897453514758	11.201944313071825	11.936484208931263	11.631338713278234	4.717300376714732	4.739028392009549	4.7588469895259164	4.7937389870161375
P26441	8.567412281033286	9.084962592396469	9.396374968266985	10.033305344958675	10.015819179818632	10.729584030898613	5.266387876464734	5.6680458766884705	5.729096948492707	6.197510950720454
P26447	23.059435813821807	24.7217988297393	23.359663302475447	23.56072089802564	25.05525980065383	25.281809273927337	10.797061352873715	12.626471739921618	12.69415278610613	14.255269016834472
P26572	7.445859001577932	7.6108852924754675	7.257965470888408	7.081762757966484	7.4223440897175355	7.240908359346176	4.321134485065076	4.3565666469983775	4.37348109061017	4.406247791191547
P26583	22.148951252303714	22.574075290852672	22.2092761432658	22.23199794350924	22.630231557058806	22.64937410984504	10.853306315704282	11.339014886307837	11.32461458177159	11.661528760569329
P26599	41.51230439454438	40.68308923797257	42.280888473309	42.89939640146361	41.47083646243447	42.1090386182958	36.112205539984	36.75037903261965	37.87075838298631	37.99251668270334
P26639	23.347018161163636	23.41080782889704	23.365544179366452	23.323444618247965	23.434503714823535	23.39050033361799	11.016804263975503	11.034384043916733	10.938145582758077	10.99750888085231
P26640	32.914483358462284	32.9467267220776	33.48203065435905	33.92536130357135	33.532838076161156	33.981702739790975	23.56649162733	24.17178374529806	23.88299960251126	24.387980832822176
P26641	54.40004431828013	53.40451230363728	54.380578352812954	54.250127298290955	53.395701462489264	53.27480599776426	37.70921664480889	39.323672214366276	39.51468577659394	40.46682627441813
P26651	34.74757739353461	36.68412929429329	34.992879499555706	35.132583069748605	36.94804112748444	37.1075231686772	16.474343079445323	18.836176533409105	19.127321610565378	21.188128234916356
P26678	19.55746785803734	20.725190266925065	18.971405179931352	18.478584338527682	20.111594633360507	19.59274692940035	8.907606834639566	9.345715512823261	9.661747429998309	10.017664426618323
P26715	16.844717188325852	18.015994405051185	15.97481079906971	15.346129728938497	17.090595207848256	16.420270820200376	4.763749496108261	5.047291137769651	5.1375463278718305	5.385956921164696
P26717	14.41079151806055	14.67095225382752	13.998241687325839	13.788801989191276	14.227658935342593	14.003071857058169	11.423418312004724	11.442873877123192	11.451885269621119	11.470721931340693
P26718	9.758218499048603	10.377475138255416	8.251078178580808	7.557797259810432	8.733022642517925	7.975887842932194	2.497594944854266	2.5465009095079623	2.521002353845818	2.5714624902875767
P26842	9.864301537758818	10.459274889793026	9.998601229637654	10.087758683469126	10.631649360094547	10.74966866685643	4.524401031539247	4.886523348680718	4.900864491884281	5.256176719087335
P26885	12.430999444161538	13.51461405958427	12.159091932290531	11.891695750249944	13.223580763861316	12.937426384381672	3.0157968039515506	3.2109684858699845	3.248622363150973	3.4173188067763305
P26927	17.141145348431426	17.80207466679679	16.74314561840982	16.522252920603563	17.358774644962075	17.113191112076045	11.676065594729177	11.768478625897584	11.770492616993492	11.85860578372579
P26951	14.82050749211575	15.615997495704011	14.821269458940025	14.798668576574466	15.628759042091204	15.614659208288371	7.704929339144585	8.057408424974643	8.13620618278204	8.460139219060855
P26992	9.737854020864127	10.195712500273448	9.958913428886552	10.106771101285275	10.452769946721375	10.624264417639553	6.506239232605843	6.702201732902399	6.732521516418141	6.910199512240168
P26998	5.179870837387833	5.4238392814594585	4.90044973137836	4.705223987987109	5.118138133570261	4.904437780888945	2.740674678352797	2.745823047484214	2.748011901384852	2.7525137758754177
P27037	16.935797214599262	18.25683500670487	23.294149671463078	26.813087059296368	25.30348757601028	29.21658492992173	45.43229907207485	50.92259103720087	56.80978817834315	60.49249797046824
P27105	52.13866321460188	52.9805236869587	50.984493083823004	49.7672600131046	51.8823571872496	50.69759035451431	22.913714467460064	25.004515181136934	25.85004155185023	27.34968807236473
P27144	18.554593640634952	19.01009017040853	18.15130373205058	17.746285178614706	18.607158297112694	18.20254906958304	6.053971896567168	5.9972489556063096	6.071900636413382	6.08787854854135
P27169	6.228178012931981	6.598236381352754	5.723076140539712	5.439052342740685	6.043829405089448	5.7331813286162125	2.308967701820855	2.334738768178042	2.3278780795460547	2.353011924651728
P27216	4.276418598771649	4.437821073766574	4.189908614197367	4.139115871988917	4.346416501014608	4.29456793909407	2.6737354058078284	2.687690618878373	2.687221297767039	2.7032776756036787
P27338	12.058114738502667	12.595251997561508	11.744343658628333	11.48944072399043	12.257074068283874	11.982270026533222	6.668961685319169	6.728081077884743	6.743100178691757	6.791791102480984
P27348	137.0208017691558	119.79914807308334	139.4698293912879	140.78379780889432	121.94811282739076	123.12489901504425	250.27699716801308	241.63349560684983	248.58187537363145	228.10607665308714
P27352	4.880212919649509	5.299140720383205	4.355744670570475	4.025472598021479	4.6963999563991585	4.324002601548132	1.4641329355228894	1.4839086209381918	1.4843466360372306	1.5040353583165036
P27361	70.82074450834804	70.20867188401529	74.3260474162004	76.8569078523779	73.76655261757209	76.33829485053805	118.72750639666396	129.82853039671082	132.51574237770237	138.08960135861727
P27448	22.55398249332219	23.53698299294381	22.972396108239007	23.306218023349615	23.986850998002463	24.344121765774865	12.30126960859401	13.195443157140152	13.071536905693817	14.005790758614664
P27449	21.723832488488082	23.03104536697958	21.312180616973155	20.877864647756407	22.604568793277263	22.149661483886202	10.234493878868104	10.819457649431893	11.184433399581748	11.635937501504293
P27469	5.650583196886563	5.784145453746646	5.461837975884647	5.356605937367384	5.570653956843137	5.451784411489216	4.6819315638410375	4.682874699139444	4.68311616082907	4.68421110363645
P27482	19.947732030659406	21.2047983650577	19.284458786473234	18.722677498202582	20.49661780463883	19.899121087940717	5.984561571158314	6.3281259792502835	6.372650755635417	6.852483641784992
P27487	15.675658611276894	16.70639566207567	15.33005960050857	15.16135632290725	16.33911284986221	16.159310924796568	7.978570301150503	8.423780061650353	8.51933406187975	9.054049116328708
P27539	11.880403576182005	11.923315353585128	11.535028367026774	11.454291910291724	11.553746490785864	11.467387428342258	11.256652031130333	11.256785005797413	11.256781934996368	11.256932726335293
P27540	35.60108032867899	37.48895383436367	41.10013966989134	45.6151976654244	43.25621427192373	47.99263932660374	180.99375968717598	201.3459558850125	211.01519370731958	224.3497982336475
P27544	5.434483707471821	5.590522541813859	5.138817074889943	4.929561305701883	5.276181236633537	5.053753300113966	3.1931099460451025	3.19768128955622	3.200114388813532	3.2040388279863823
P27635	66.25040656627975	65.6836419158276	70.7642541183363	74.67188914581035	70.18835148229407	74.10554416359116	288.33289473465254	312.4103276973575	320.8198823375842	332.9590935177575
P27658	22.434894292013492	23.672883140156728	21.883545218863922	21.378975395199312	23.10415738030966	22.57555910460829	8.225775739406822	8.721467832964464	8.875207998092543	9.246753103920923
P27694	92.73293808649575	86.11075268357514	95.92288520434461	98.4044504832001	89.16643129417808	91.54877582457893	157.55438932266816	161.8824967172981	166.58646691547278	163.57550421166198
P27695	297.5153373263417	233.03250708721984	295.7507029999301	293.380307369562	231.96806697455906	230.41009009936363	662.6540323807784	647.405881711579	593.064962483622	550.1907729282638
P27701	15.867791362384697	16.86579575894941	15.248016865104734	14.70571136118628	16.2232581654825	15.655369690857686	3.603803099883723	3.739550918277371	3.7565804009311803	3.869923973235359
P27707	8.07509914181287	8.34004255507265	7.891792804535814	7.735860054021284	8.147357768406271	7.979504550054841	3.854018127977599	3.8604831322053195	3.8373266753038315	3.8481227104845663
P27708	46.66337506874242	45.80058302387758	47.800171172880134	48.72375622288119	46.95184515767095	47.88694515304504	47.0631211698119	49.17914416432493	50.24884500776036	51.41016319944732
P27797	68.51507848629018	68.27435678177966	74.50435810099687	79.27775029291799	74.29487999013952	79.11070163474639	298.83012740575583	321.30185173964594	329.1106904863071	344.43848681854155
P27815	6.95135358123087	7.283464429781127	6.7264908458888595	6.532836964453506	7.039314935095114	6.8297274268025125	3.436292014941302	3.4436849684051487	3.4494323617463896	3.4594619584251887
P27816	23.565832245259056	23.14676373249068	23.64538077476769	23.655143890699275	23.23075094985575	23.23925397939153	10.863168853158983	10.575668512037899	10.689435897453821	10.51111271610337
P27824	159.78350373574597	136.53467365375502	157.30509992555582	154.267611862777	134.59508113212232	132.1647248651111	176.82312241668998	168.83285442252216	173.85803343631918	159.32617447368665
P27918	18.653877866575183	19.7190329827186	17.92195899406125	17.382855525536854	18.92465053590285	18.34473799925382	7.038711042454616	7.241362404186526	7.237524065115794	7.439314330001236
P27930	13.27639427881018	14.599027688937662	12.693087359368656	12.223316394572075	13.946705984134944	13.423182619293568	4.20104691066448	4.3376754026752185	4.343803087309266	4.48935185389227
P27986	112.62875425038176	107.50718708860218	121.43751394153958	129.12511647610359	115.9777477513367	123.3593774436135	540.3094620260389	591.6370137185179	583.3134573770849	610.5339458071128
P27987	8.70134332516939	8.63943053109001	8.467372857501495	8.225575614065841	8.408891166600732	8.171914507292682	4.870233538820411	4.809936183031525	4.836967567962932	4.8049924813608795
P28039	3.7508547199344835	3.82099147378867	3.5581837545770636	3.4859274121011588	3.6035284394299065	3.5219647472379827	3.2175223731290448	3.217831587022911	3.217839441754047	3.2181610299806547
P28062	25.94977772489722	27.36636961004921	25.56064741766915	25.195158395942357	26.949724619378014	26.562558941071586	12.45656121077376	12.639263012237459	12.708110044139021	12.905098852036316
P28065	25.678053399976115	27.46722716305528	25.429350398664674	25.19760710152166	27.19188803350162	26.93630173749889	12.685496312526677	13.08666694463507	13.11612315429542	13.507891680809255
P28066	33.6701549193357	34.305702569492276	34.043076796810496	34.21218117475895	34.7253371970476	34.927568795472745	19.687704479506337	19.91512414727227	20.30297987099056	20.783848671787258
P28067	18.350708105443196	18.912541707310414	17.49028179442944	17.002819562892988	18.00054004675201	17.48658392721649	11.465195431849306	11.50364052103391	11.515546777959884	11.553791018132635
P28068	17.358154045415638	17.84016407312518	16.849936750039326	16.488944267735658	17.297468409318007	16.91181277512759	11.58849091842948	11.621223646559963	11.624513342195034	11.654386442735664
P28069	7.692677324732067	8.130633820641693	7.799811933849375	7.884445621508042	8.250127684775732	8.344359219701618	3.916517010858743	4.116714927978903	4.12263718687236	4.3007426854592765
P28070	33.198767940815884	34.29965060154527	32.9164382080729	32.57498359319623	34.014810774470405	33.668573314177486	13.377875257608723	13.76179669675375	13.920359339447845	14.382040537768123
P28072	22.685378837946093	23.554548931883446	22.667969830741914	22.577999310033196	23.545296077289976	23.457401528704285	8.063836127103327	8.359195882275444	8.412211095161311	8.742942770041457
P28074	35.438792494861914	36.34803412783063	35.37942328661732	35.224279788458816	36.2993703995874	36.14751844657287	16.83330310113657	17.567279041620267	17.714620407061417	18.289011185079215
P28161	8.423714519854093	8.709367131220725	7.976459848225097	7.59816394148378	8.22832321511217	7.819052440232751	5.195133850348019	5.199273259912582	5.201233495674604	5.205457226470736
P28221	6.258722927374632	6.424978070314495	5.580188060755111	5.317262740111436	5.688219119603091	5.403279053178347	4.1661257789614625	4.173794829178266	4.167816883175118	4.17550294346602
P28222	6.267817034682769	6.517293797648882	6.122775820263861	6.026363489803891	6.3630987368363625	6.26108306337949	3.8758860209189665	3.9011984794579475	3.9325614653768795	3.9542486004728197
P28223	9.308412569988127	10.133271267831784	9.334484981150368	9.337516658900148	10.17641450884438	10.191053431438906	3.812036764514491	4.069546104890198	4.142714217588027	4.39386942348004
P28288	29.803732450649782	29.716588219549138	29.370981460918543	28.838763958631215	29.308616911553965	28.795477308645534	11.08702759814597	11.028214391341974	11.262827641469391	11.14984715468339
P28289	16.497486246503797	17.34432393531542	16.625847080793488	16.693795476525814	17.485610807482093	17.559825266824664	8.671041366808124	9.197801182456466	9.196441346436382	9.618604728826213
P28290	17.244048044683712	17.580243016665037	17.032216612784072	16.788055871308522	17.360398895939408	17.10750078908405	6.477539122930708	6.520041575127545	6.596231542028143	6.649604028816559
P28300	16.460903130691488	17.87733601871313	16.70845293221059	16.79723941162388	18.161284869016466	18.263154461235427	7.469023803702968	8.439375214672928	8.64735497661684	9.465592823771068
P28324	18.922484873263585	20.21442578096585	23.063978012549715	26.05267089497904	24.697706969984946	27.937695844934584	63.284596444617236	66.00018598994207	70.4706739162695	72.50974910074449
P28325	6.3382879238448995	6.593041229188011	5.941667208047193	5.717078364528783	6.153600608797487	5.904981887071656	3.985418256849786	3.9901841099629296	3.9883762375438834	3.9933940580756726
P28328	6.038323177624955	6.170609142958391	5.870883806635466	5.7434214749460635	5.997358310379843	5.865965644150292	3.8386392376375764	3.829140814239796	3.834509458569798	3.8395118962127084
P28329	28.597808607022564	31.237240931298018	27.841027792100295	27.163915078233888	30.41327435404874	29.67426313898465	5.794539550311942	6.606256905036039	6.622181686850836	7.345035140868396
P28330	8.250319617847657	8.349231006558064	7.938067689142125	7.690069363329041	8.031237182391651	7.77998344641867	6.019221192306132	6.014178411343681	6.021230551281899	6.02113836290072
P28331	58.52409035192874	58.37880271239527	58.18796303691421	57.604169818590265	58.09779287156714	57.55668880994597	38.7427779646244	39.723286675072025	40.41030813623102	40.936195287902834
P28332	6.052428200602102	6.266816380436926	5.85940964312988	5.7329016370198715	6.049785310470302	5.907565543050382	4.19328958143529	4.203750487279656	4.201131520724518	4.210520261767986
P28335	30.153965678738338	33.05569193848201	28.963902244109654	27.88060374048985	31.79087388959032	30.633338796781313	6.704845111340896	7.878971565539343	8.24037578954396	9.344585155363657
P28336	5.25839424593739	5.339226748274628	4.190444117320827	3.98383351472815	4.2202372872725915	4.003243752188162	3.5990477478509706	3.599451352409232	3.5992152016617287	3.599641013976631
P28340	31.695216325194927	32.072640067260295	36.353001610708766	40.47022629530983	36.82381198736082	41.021022559751515	152.1878747269337	160.53444173791368	164.72134713592644	169.47905918770383
P28347	13.338135386897056	14.094468726347936	13.444115491886421	13.525330172304004	14.211767548166764	14.300790934842002	6.042452998667083	6.422988672379961	6.390799373009571	6.7380904003608455
P28356	8.000886387918209	8.20935156870767	8.224117996386292	8.511210263949563	8.457892999425273	8.770643979570831	6.696606233931971	6.86820222668956	6.716934445137251	6.8997799146136884
P28358	8.204996616687321	8.579882189587963	8.247566092928597	8.271818437937027	8.630659705946327	8.660361246905069	5.51865784520515	5.610814467714518	5.625179357180851	5.706809797343941
P28360	9.587203875812756	10.123565807453447	9.944997758424195	10.201563766331475	10.535115275851137	10.829735961352359	5.476973948681225	5.7359084649139325	5.730816656285726	5.965641779502368
P28370	16.950596695960765	17.370030131593197	17.154587300586112	17.353137370058374	17.568306907037947	17.763367907881257	7.84322277503992	8.073092270414925	7.937033702139151	8.267331637468697
P28472	6.310468332417308	6.648273308065568	5.9051857800953735	5.625288991405533	6.206437608245409	5.901113151431022	2.9196930283607783	2.93300711227702	2.9375862285260004	2.948888716793017
P28476	3.0995749248077744	3.1766580407200813	2.943563116406772	2.839230969709726	3.0075899218043665	2.8946227733830727	2.238886033693113	2.2397518440068147	2.2402291901631504	2.240797285464641
P28482	79.61388732235605	75.79259460086207	87.81890296893569	95.16783304946371	83.69078085935205	90.76866068863053	463.91056498487046	498.41244813501464	491.5824651209025	511.50222238351574
P28562	23.127645944844136	24.433025657427965	22.993051226999064	22.816609130870223	24.297139850275762	24.120079129240295	9.036299667342224	9.532101653954422	9.64195923398469	10.084344047975732
P28566	4.226990921541728	4.295165091183091	4.013335311246113	3.845687741053266	4.075254078709872	3.9027000848355478	2.5125194976262635	2.5135284871224166	2.516769618320735	2.5169737742410154
P28676	11.751444832417798	12.494123031126405	11.357751491403052	11.053093710748508	12.07573952997046	11.752706185533768	4.020446779466387	4.1554270244848865	4.1502082145409505	4.278552478213973
P28698	5.980264912547266	6.20798035578994	5.827788849003397	5.7190761322729635	6.0455325113449225	5.930271190047042	3.2009473358542495	3.2402782758499886	3.2394264629108567	3.270355238079925
P28702	28.502797563524854	30.13455655352457	28.257144959967132	28.084131816167766	29.871466535829917	29.690630024662763	15.580320899235478	16.26992222692658	16.28947452904802	16.934075629871746
P28715	9.53371111258093	10.088690939178992	14.336843329803871	18.076428598053543	15.369829338341795	19.496843074879962	36.46832668823356	42.294399314961375	46.5383607764235	50.290652918464254
P28749	24.18284060977425	25.484093717235428	24.743052496225722	25.25700147572753	26.091279713970053	26.64833525577956	13.668652055928256	15.196088888421073	14.769028018341052	16.292435263187148
P28799	100.06493293226717	96.28800272613451	97.96620630783104	95.97614321608116	94.30429341381071	92.42844187226412	66.03060606386101	70.39383220735176	71.04837260654915	72.36228975113042
P28827	15.366271019501864	16.138710429919048	15.446936725866157	15.490407900193821	16.237055248692883	16.29529040396234	7.613115137061167	7.928077224657114	7.8872581706683675	8.234094366620551
P28838	15.713035991934543	16.455878487980982	15.51119180564809	15.29245046225769	16.254835802347227	16.032830390826845	4.410128229022498	4.525442595089572	4.515495885432841	4.688907016228549
P28845	8.968056151341585	9.448840319374428	8.466190641291348	8.112268175780494	8.893966109775398	8.501126242347272	4.687181886617062	4.700068189720535	4.703397054010426	4.715161611793433
P28906	7.9675233896218005	8.089787549287898	7.623381249626211	7.443516297661557	7.712866429200096	7.516300182062765	6.6513957178231875	6.652233257321757	6.652745460039055	6.653531865941802
P28907	5.760396580139228	6.080303037923012	5.594993918126517	5.483346200558505	5.9000088977465674	5.777571053092396	2.985745884862781	3.0173377383220474	3.020886979834176	3.0513143951041664
P28908	8.805382629449817	9.626281431276235	8.58236249937901	8.396475482622812	9.37497783009389	9.166265411324655	3.6306414928921504	3.7064879671941444	3.7218468785168763	3.798815437604513
P29016	15.745335649770182	17.34440662010562	15.024746354850187	14.4236032048892	16.5638152618839	15.90797908813595	3.6692038580505177	4.221958439713113	4.386128100709447	4.886579858643468
P29017	4.164805298447618	4.218939716157324	4.049182882568014	4.003195646004997	4.085015422782575	4.03181820558165	3.8300776597185124	3.830274217727455	3.830296361652211	3.83053453592881
P29033	18.80412981341313	20.056026484057035	18.136062664553624	17.66577539343229	19.350491075497725	18.852447372550373	8.071871109072207	8.673414803806757	8.626974777103092	9.232003335801013
P29034	13.156657111243602	13.932921900794847	12.993614290352642	12.861564831930425	13.752851289030598	13.607657250320853	6.665478477951791	6.862481435203948	6.87350956179225	7.047318034846219
P29074	14.931160549279472	15.66693469096749	15.085611416099777	15.169424838501568	15.85051838345474	15.955550719635918	7.006217450189823	7.440867557335653	7.541804746715815	7.888386030603062
P29083	18.50300525563441	19.576737717129866	18.524012739980282	18.586107825521896	19.595459929762267	19.666861204593314	8.228506041874624	8.627337698758685	8.650586346874624	9.1313983759697
P29084	26.94695574364693	28.445218253327972	27.223158433038193	27.40150535217584	28.754901408161594	28.96078868878465	12.755287975874817	14.022421770611933	14.00578976510201	15.287833556901791
P29120	5.2958662837768875	5.555074220203534	5.03063175856273	4.931039675936344	5.263548372572923	5.153722675720544	3.01768324105554	3.1270384347034055	3.095770700202129	3.2043346982515777
P29122	8.922016301421097	9.155151261424031	8.492951522125024	8.15622252212089	8.700546008657527	8.344105766827195	5.162607679943656	5.151737349092445	5.164280783265549	5.15929667654282
P29144	13.246203102532064	13.808644129208325	13.163569014390259	13.076948431303453	13.726571240144917	13.639289073468472	4.768228037880247	4.954575764714611	4.954557847685714	5.160087595822912
P29218	7.569956807388182	7.775513967542944	7.284162746579131	7.0412072867676745	7.474446985539005	7.219983204575698	3.0872064818259726	3.09478256715753	3.091542003678422	3.0948112166083432
P29274	13.099452340774482	14.876883760935502	12.26386980726699	11.672108610888941	13.899738845656978	13.205312922501685	3.7152851163896536	3.7993963391721124	3.803194926457632	3.8902930301671015
P29275	5.374810801662837	5.81572364296473	5.148790258748013	5.011595160038727	5.553128856405823	5.3927720159768215	3.0808879643975113	3.1213401879931846	3.128255599701772	3.1710506759400356
P29279	10.382740511964908	10.58331819038898	10.391782004870922	10.370095586025325	10.593313268558989	10.567729846986788	5.783064254149797	5.814207683481775	5.816837448784096	5.860362601431091
P29317	34.84271652959437	36.093907149663856	36.02381985038503	37.006343962747295	37.35304513417967	38.39765599092105	32.23001458896964	36.791598252497	36.6231133467854	40.31317513805474
P29320	14.37821631467891	15.24457133994665	19.956846668921564	23.91531893513044	21.308445262858182	25.61727630246488	61.117744616908716	69.64827507319556	74.6833877835843	80.06835850967887
P29322	5.802549077146789	6.282046499801332	5.648939542609604	5.527879888757471	6.108176204025327	5.972555474586658	2.07623745660538	2.1402139814856067	2.157614683519886	2.2157574042012986
P29323	16.227456224766453	17.068969497329118	16.294541829114113	16.30990383748915	17.15167684619678	17.180211091811664	7.294777046534707	7.6153144870003215	7.685153405895254	8.025897476097969
P29350	83.72595263697444	86.66641393323393	91.53358175496761	97.66888437193622	94.82524128831889	101.23290277674268	286.81403094787845	328.79904084501385	342.69936298430616	370.1170909168455
P29353	65.40351276727968	65.4703390518126	70.13941161831207	73.77084518919939	70.29899856733407	74.00758730460171	123.09818560550744	137.95224189196617	141.56289617419895	151.2655234354047
P29371	5.2626096048302555	5.425912853172557	4.7451087082832615	4.53079153963059	4.858292646432826	4.623021784341052	3.511513562899755	3.5139583187166656	3.5129130589244193	3.5154918028425475
P29372	21.301415841231098	22.318273269940352	21.23900080975379	21.12121728126473	22.249952893205837	22.12032282756677	8.324443014688365	8.47387006516902	8.403014425865688	8.63801088399242
P29373	9.77667296455081	9.985627343773666	9.749975037575142	9.717561678947025	9.968627489661195	9.941828312377964	6.339441870884761	6.4773552924239866	6.501351455146284	6.610415741350211
P29374	9.872590731023745	10.480341686100177	9.92683579946304	9.965243720193477	10.535079638032446	10.573914081066457	4.649950358650875	4.8367012009247805	4.8240590430320545	4.981413484190213
P29375	8.708647318526635	8.78880727339975	12.412619452092569	15.611348633579277	12.520132728362423	15.732038092940098	48.08867808453408	43.330666233285356	44.21116071176556	42.79943827719362
P29376	7.43731839220133	7.716338141865664	7.3311554452537635	7.262756479763773	7.58519617264682	7.502665466394962	4.162363200420917	4.231974943177557	4.235904287473771	4.288957070060599
P29377	1.67459589462304	1.778858170967097	1.4590268643845774	1.334462401902305	1.5438324690693788	1.4080651823118921	0.5387834905908214	0.5417232234926237	0.5419897842241356	0.5444330889025718
P29400	18.444358160378453	19.16375694085561	18.171890611613826	17.901491286150538	18.901040973999972	18.634183040086672	9.300990925652767	9.541161713188643	9.721527164904495	9.983353422878215
P29401	43.964228429583464	44.799531763965454	44.42210409631378	44.617639210179476	45.30337697164948	45.53060012815926	31.867675066527134	34.82542318998049	34.99837925043737	37.24199771470937
P29459	11.991310438031796	13.029627985353946	12.07839454696471	12.030365475444933	13.14137111137992	13.099528743306886	4.511374353587184	4.772764770403104	4.894223679805443	5.130695552741165
P29460	8.59784239870624	9.301712050982708	8.584707765272725	8.551908564068134	9.288740711242228	9.253301709250174	2.9424338405590853	3.067508763594616	3.069046556108442	3.18606760892293
P29466	31.380395674954187	33.066111620070565	31.30145241461851	31.09159937999654	32.935678967255136	32.68585992592573	19.129629846004324	19.890891730299696	19.861647572184776	20.610436980949
P29474	23.01035561054047	24.55180219647057	22.664837357980172	22.322117221782765	24.187475884943037	23.826590426557157	7.072808325254916	7.482471619735672	7.4789975297549915	7.951022758757519
P29475	13.161168537034802	14.018790237372796	13.114129353553405	13.026597203975792	13.976646857668802	13.887692968572143	5.455616207992324	5.723743547394288	5.769507766222599	5.992125388161947
P29508	13.66204128419557	14.026070108414894	13.187199756538211	12.738572574857043	13.536357891229388	13.07352870042701	3.3264683370379724	3.278537457873882	3.3632431533738245	3.356332689947198
P29536	8.31959087493652	8.35886853705748	8.199834028363753	8.122394586990847	8.233806518987492	8.152622098188463	7.615676229535307	7.620566615260051	7.620727889228785	7.6246033577756975
P29558	29.787038856780967	31.762166893778968	30.04997441856599	30.222693664776813	32.0582209575409	32.25947236618989	12.916145067982768	14.724234923493732	14.780557314863046	16.526093923757813
P29590	57.783582450444484	57.78107548363119	65.6838820867946	72.72331355893412	65.71105874743363	72.78682499374644	369.87175750816624	412.0411821756616	419.98021000938036	446.31996528237386
P29597	28.216532663967648	29.521741865815137	28.873988556185456	29.313668183340923	30.246963302596672	30.74011922383773	17.580457496974816	20.119975088878252	20.681109140384144	22.62762825725029
P29622	7.427946563094249	7.8873080774926105	7.654171188109624	7.787098809045079	8.159077346163464	8.321262581405431	4.417434298652606	4.552956365405673	4.604512035821379	4.734174749830184
P29692	58.17935190665902	57.61737904563715	58.86789601722131	59.314033011412675	58.327238439327736	58.79374488813297	53.46041893131515	55.22925664514356	56.29124665829076	57.52396760705653
